"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_H/H1",4.75,"E6",0.0764797250859107,"Fly","VgrG1a"
"GC_H/H1",4.75,"E7",0.0451797250859106,"Fly","VgrG1a"
"GC_H/H1",4.75,"E8",0.0568797250859107,"Fly","VgrG1b"
"GC_H/H1",4.75,"E9",0.0641797250859106,"Fly","VgrG1b"
"GC_H/H1",4.75,"E10",0.0533797250859107,"Fly","VgrG1b"
"GC_H/H1",5,"C2",0.0453797250859106,"Fly","PAO1"
"GC_H/H1",5,"C3",0.0555797250859106,"Fly","PAO1"
"GC_H/H1",5,"C4",0.0746797250859106,"Fly","PAO1"
"GC_H/H1",5,"C5",0.0653797250859107,"Fly","tagR"
"GC_H/H1",5,"C6",0.0696797250859106,"Fly","tagR"
"GC_H/H1",5,"C7",0.0454797250859106,"Fly","tagR"
"GC_H/H1",5,"C8",0.0595797250859106,"Fly","clpV1"
"GC_H/H1",5,"C9",0.0491797250859106,"Fly","clpV1"
"GC_H/H1",5,"C10",0.0571797250859106,"Fly","clpV1"
"GC_H/H1",5,"E2",0.0293797250859106,"Fly","anr"
"GC_H/H1",5,"E3",0.0409797250859106,"Fly","anr"
"GC_H/H1",5,"E4",0.0599797250859107,"Fly","anr"
"GC_H/H1",5,"E5",0.0485797250859106,"Fly","VgrG1a"
"GC_H/H1",5,"E6",0.0792797250859106,"Fly","VgrG1a"
"GC_H/H1",5,"E7",0.0507797250859107,"Fly","VgrG1a"
