"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_A123/sorted1",1,"G8",-0.00600000000000001,"Fly","OBC2"
"GC_A123/sorted1",1,"G9",0.0109,"Fly","phzC"
"GC_A123/sorted1",1,"G10",0.0336,"Fly","phzC"
"GC_A123/sorted1",1,"G11",0.0309,"Fly","phzC"
"GC_A123/sorted1",1.25,"C2",-0.0141,"Fly","PAO1"
"GC_A123/sorted1",1.25,"C3",0.00730000000000003,"Fly","PAO1"
"GC_A123/sorted1",1.25,"C4",0.0273,"Fly","PAO1"
"GC_A123/sorted1",1.25,"C5",0.0333,"Fly","phzA"
"GC_A123/sorted1",1.25,"C6",0.0191,"Fly","phzA"
"GC_A123/sorted1",1.25,"C7",0.0416,"Fly","phzA"
"GC_A123/sorted1",1.25,"C8",0.0375,"Fly","phzA"
"GC_A123/sorted1",1.25,"C9",0.0714,"Fly","phzB"
"GC_A123/sorted1",1.25,"C10",0.0899,"Fly","phzB"
"GC_A123/sorted1",1.25,"C11",0.063,"Fly","phzB"
"GC_A123/sorted1",1.25,"E2",-0.0297,"Fly","plcN"
"GC_A123/sorted1",1.25,"E3",-0.0263,"Fly","plcN"
"GC_A123/sorted1",1.25,"E4",-0.0015,"Fly","plcN"
"GC_A123/sorted1",1.25,"E5",-0.0025,"Fly","hcnB"
"GC_A123/sorted1",1.25,"E6",0.00790000000000002,"Fly","hcnB"
"GC_A123/sorted1",1.25,"E7",0.0348,"Fly","hcnB"
"GC_A123/sorted1",1.25,"E8",0.0364,"Fly","hcnB"
"GC_A123/sorted1",1.25,"E9",0.0621,"Fly","mexB"
"GC_A123/sorted1",1.25,"E10",0.0683,"Fly","mexB"
"GC_A123/sorted1",1.25,"E11",0.0711,"Fly","mexB"
"GC_A123/sorted1",1.25,"G2",-0.0392,"Fly","aprX"
"GC_A123/sorted1",1.25,"G3",-0.0427,"Fly","aprX"
"GC_A123/sorted1",1.25,"G4",0.00580000000000003,"Fly","aprX"
"GC_A123/sorted1",1.25,"G5",-0.00619999999999998,"Fly","aprX"
"GC_A123/sorted1",1.25,"G6",-0.0239,"Fly","OBC2"
"GC_A123/sorted1",1.25,"G7",0.00180000000000002,"Fly","OBC2"
"GC_A123/sorted1",1.25,"G8",-0.00589999999999996,"Fly","OBC2"
"GC_A123/sorted1",1.25,"G9",0.00980000000000003,"Fly","phzC"
"GC_A123/sorted1",1.25,"G10",0.0322,"Fly","phzC"
"GC_A123/sorted1",1.25,"G11",0.0286,"Fly","phzC"
"GC_A123/sorted1",1.5,"C2",-0.0171,"Fly","PAO1"
